Date,LoginID,Age,Gender,Race,NotHispanic,Hispanic,IAS_PA,IAS_BC,IAS_DE,IAS_FG,IAS_HI,IAS_JK,IAS_LM,IAS_NO,IAS_ZPA,IAS_ZBC,IAS_ZDE,IAS_ZFG,IAS_ZHI,IAS_ZJK,IAS_ZLM,IAS_ZNO,IAS_DOM,IAS_LOV,IAS_DISP,IAS_OCT,IAS_AMP,IAS_DISPDEG,IAS_ELEV,IAS_PEAK,IAS_SSZ,IAS_R2,CSIV_PA,CSIV_BC,CSIV_DE,CSIV_FG,CSIV_HI,CSIV_JK,CSIV_LM,CSIV_NO,CSIV_ZPA,CSIV_ZBC,CSIV_ZDE,CSIV_ZFG,CSIV_ZHI,CSIV_ZJK,CSIV_ZLM,CSIV_ZNO,CSIV_DOM,CSIV_LOV,CSIV_DISP,CSIV_OCT,CSIV_AMP,CSIV_DISPDEG,CSIV_ELEV,CSIV_PEAK,CSIV_SSZ,CSIV_R2,IIPSC_PA,IIPSC_BC,IIPSC_DE,IIPSC_FG,IIPSC_HI,IIPSC_JK,IIPSC_LM,IIPSC_NO,IIPSC_ZPA,IIPSC_ZBC,IIPSC_ZDE,IIPSC_ZFG,IIPSC_ZHI,IIPSC_ZJK,IIPSC_ZLM,IIPSC_ZNO,IIPSC_DOM,IIPSC_LOV,IIPSC_DISP,IIPSC_OCT,IIPSC_AMP,IIPSC_DISPDEG,IIPSC_ELEV,IIPSC_PEAK,IIPSC_SSZ,IIPSC_R2,CSIE_PA,CSIE_BC,CSIE_DE,CSIE_FG,CSIE_HI,CSIE_JK,CSIE_LM,CSIE_NO,CSIE_ZPA,CSIE_ZBC,CSIE_ZDE,CSIE_ZFG,CSIE_ZHI,CSIE_ZJK,CSIE_ZLM,CSIE_ZNO,CSIE_DOM,CSIE_LOV,CSIE_DISP,CSIE_OCT,CSIE_AMP,CSIE_DISPDEG,CSIE_ELEV,CSIE_PEAK,CSIE_SSZ,BORPD,PosAff,NegAff,splitting,SCCtot
11/8/09 16:06,850243,18,1,5,1,0,4.75,2.625,1.25,1.375,2.5,4,6.75,7,-0.308169597,-1.203603604,-1.508493771,-1.880597015,-1.365168539,-0.400437637,0.965561224,1.552238806,0.729043882,1.367227065,0.489875389,8,1.549456301,28.0686201,-0.518583767,1.030872535,10.57018497,0.908523299,2.625,2.625,3.375,2.625,3.625,4.25,3.625,3.625,0.150793651,1.753521127,3.25,1.237179487,2.473333333,2.216901408,1.152173913,1.219298246,-0.666058841,-0.445380442,4.122900948,4,0.80124785,236.2317907,1.681650146,2.482897996,6.413333022,0.400414646,8,6,4,4,5,7,13,10,1.878787879,1.025362319,0.116959064,-0.050131926,-0.18579235,0.428152493,2.163636364,1.84375,0.956445524,0.740856118,0.911740512,8,1.209816444,52.24042406,0.90259048,2.112406925,6.378617541,0.917851444,7.25,6.75,6,3.75,6,10.5,7,8.25,0.45026178,0.551912568,0.305699482,-1.384180791,-0.346405229,1.784313725,-0.133757962,1.087719298,0.419177813,0.54764911,0.653292747,8,0.689659037,37.43202116,0.289445359,0.979104396,6.351319379,3,71,70,62,36
11/8/09 16:14,850251,20,2,5,1,0,4.75,1.25,3.125,1.125,2.875,5.75,4.875,5.75,-0.308169597,-2.442342342,0.614949037,-2.129353234,-1.014044944,1.514223195,-1.426020408,0.117106774,-0.125792316,0.586142404,6.071596159,7,0.599488635,347.8870949,-0.63420644,-0.034717804,13.1229769,0.109544237,3.875,2.75,2.75,2.875,3.125,4.25,3.5,4.375,2.134920635,1.929577465,2.357142857,1.557692308,1.806666667,2.216901408,0.971014493,2.535087719,0.204551178,-0.122044406,2.108652495,2,0.238193243,120.8204517,1.938625444,2.176818687,1.745769377,0.129996601,8,6,8,5,9,7,7,6,1.878787879,1.025362319,1.286549708,0.213720317,0.907103825,0.428152493,0.345454545,0.59375,0.415648097,-0.273660381,2.15295744,2,0.497647812,123.3590129,0.834860136,1.332507947,2.184196546,0.453536738,9.75,9.5,9.25,9,8.25,10.5,9.75,8.75,1.759162304,2.054644809,1.989637306,1.581920904,1.124183007,1.784313725,1.617834395,1.380116959,0.170908391,-0.176754695,2.372916256,2,0.245869682,135.9620965,1.661476676,1.907346358,0.662983549,4,58,57,73,34
11/8/09 16:26,850268,18,1,4,1,0,4,1.125,1.75,3.125,3.75,5.875,5.875,4.375,-1.083764219,-2.554954955,-0.942242356,-0.139303483,-0.194756554,1.650984683,-0.150510204,-1.461538462,-1.19935678,0.707627836,5.245242321,6,1.392549403,300.5391112,-0.609510694,0.783038709,10.55996807,0.734545342,1.5,1.375,1.25,1.25,1.5,1.375,1.625,1.75,-1.634920635,-0.007042254,0.214285714,-0.525641026,-0.36,-1.832394366,-1.746376812,-2.070175439,-0.268885017,-1.08832049,3.383713642,3,1.121044442,193.8782287,-0.995283102,0.12576134,5.893251734,0.853003196,5,5,5,9,11,8,11,5,0.742424242,0.663043478,0.409356725,1.269129288,1.453551913,0.721407625,1.557575758,0.28125,-0.362705444,0.122762957,5.038565246,5,0.382917724,288.6970378,0.887217379,1.270135102,1.610230999,0.364235897,6.25,8.5,5.5,9.25,8.5,9.75,11,6.5,-0.073298429,1.508196721,0.046632124,1.723163842,1.287581699,1.294117647,2.414012739,0.064327485,-0.59666445,0.259402665,5.122307529,6,0.650613716,293.4952587,1.033091729,1.683705445,5.877472679,4,53,54,54,51
11/8/09 17:04,850316,20,1,5,1,0,5.75,1.5,1,1,1.875,6,7.75,7.75,0.725956567,-2.217117117,-1.791619479,-2.253731343,-1.950374532,1.787746171,2.241071429,2.413318025,0.786124164,2.540933289,0.300043601,7,2.659761865,17.19173904,-0.130593785,2.52916808,31.4418909,0.899988261,4.25,2.125,1.25,2.875,4.125,4.25,4.25,4.875,2.73015873,1.049295775,0.214285714,1.557692308,3.14,2.216901408,2.057971014,3.412280702,0.019479122,0.997360765,0.019528186,7,0.997550967,1.118915626,2.047323206,3.044874173,8.148009653,0.488515833,4,4,4,4,8,7,4,4,0.363636364,0.300724638,0.116959064,-0.050131926,0.633879781,0.428152493,-0.563636364,-0.03125,-0.086746347,-0.144288603,3.682801585,4,0.16835715,211.015211,0.149791756,0.318148906,0.963139431,0.117715583,8.25,7.5,8.5,9.5,10.25,10.5,10.25,8,0.97382199,0.961748634,1.601036269,1.86440678,2.431372549,1.784313725,1.936305732,0.941520468,-0.674205264,0.066010349,4.809800995,5,0.67742904,275.5894251,1.561815768,2.239244808,2.129560146,2,51,50,44,18
11/8/09 17:20,850340,18,1,5,1,0,4.125,1.25,1,1,2.625,6.375,8,8,-0.954498449,-2.442342342,-1.791619479,-2.253731343,-1.248127341,2.198030635,2.55994898,2.700344432,0.128854193,2.783710932,0.046255622,7,2.786691578,2.6503301,-0.153999364,2.632692215,35.20994166,0.882211056,3.375,1.625,1,2.25,2.625,3.5,4.125,4.375,1.341269841,0.345070423,-0.142857143,0.756410256,1.14,1.16056338,1.876811594,2.535087719,0.22128271,0.965382434,0.225325235,7,0.99041874,12.91056575,1.126544509,2.116963249,4.953421643,0.792122579,4,4,4,4,13,10,8,5,0.363636364,0.300724638,0.116959064,-0.050131926,2,1.307917889,0.648484848,0.28125,-0.528540561,0.369474609,5.322289646,6,0.644877206,304.9537279,0.62110511,1.265982316,3.362970253,0.494642033,7.25,5.75,5.5,8.5,9.5,10.75,9.5,8.75,0.45026178,0.005464481,0.046632124,1.299435028,1.941176471,1.947712418,1.458598726,1.380116959,-0.703156639,0.712061702,5.503894114,6,1.000730296,315.3592043,1.066174748,2.066905045,4.393625544,2,62,59,32,20
11/8/09 17:39,850359,18,1,5,1,0,2.75,2.75,2.75,2.75,2.75,2.875,2.875,2.875,-2.376421923,-1.090990991,0.190260476,-0.512437811,-1.131086142,-1.631291028,-3.977040816,-3.1836969,-0.687980958,-1.609468399,3.54545118,4,1.75034463,203.1453804,-1.714088142,0.036256488,13.52489468,0.906093954,2.875,3,3,2.875,3,3,3,3,0.547619048,2.281690141,2.714285714,1.557692308,1.64,0.456338028,0.246376812,0.122807018,-0.203787377,-1.195669365,3.310315728,3,1.21291159,189.672714,1.195851133,2.408762723,6.83289681,0.86121864,12,12,12,12,12,12,12,12,3.393939394,3.199275362,2.456140351,2.060686016,1.726775956,1.894428152,1.860606061,2.46875,0.719547913,-0.307390008,1.974435252,2,0.782456271,113.1301434,2.382575162,3.165031432,2.747119233,0.891461584,7,7.25,7,7.25,7.75,7.25,7.75,7.5,0.319371728,0.825136612,0.823834197,0.593220339,0.797385621,-0.339869281,0.343949045,0.649122807,0.097207761,-0.316837146,2.84381028,3,0.331413829,162.9431324,0.501518883,0.832932712,1.092288681,4,63,63,80,43
11/8/09 18:47,850438,21,2,5,1,0,6.375,4.625,2.625,1.875,2.375,3,4.625,6,1.372285419,0.598198198,0.048697622,-1.383084577,-1.482209738,-1.49452954,-1.744897959,0.40413318,1.399404156,-0.502397784,1.915381104,1,1.486854238,109.7464901,-0.460175924,1.026678313,10.10076448,0.875472556,3,2,1.25,1.5,2,2.75,3.75,4.5,0.746031746,0.873239437,0.214285714,-0.205128205,0.306666667,0.104225352,1.333333333,2.754385965,0.771655035,0.66857567,0.856847756,8,1.021001919,49.09520805,0.765880001,1.786881921,6.183856209,0.674300879,7,5,4,4,4,4,4,5,1.5,0.663043478,0.116959064,-0.050131926,-0.459016393,-0.451612903,-0.563636364,0.28125,0.745341369,-0.308592617,1.963244839,1,0.806698928,112.488961,0.12960687,0.936305797,3.382873539,0.769479737,10.25,9.25,9.5,8.5,9,10.75,9.5,9.25,2.020942408,1.918032787,2.119170984,1.299435028,1.614379085,1.947712418,1.458598726,1.67251462,0.162594324,-0.093653302,2.093284407,2,0.187637563,119.9398992,1.756348257,1.943985821,0.589020332,2,48,47,40,16
11/8/09 18:59,850457,20,2,4,1,0,5.375,2.5,2.25,1.5,2.625,3.125,4.5,5.25,0.338159255,-1.316216216,-0.37599094,-1.756218905,-1.248127341,-1.357768053,-1.904336735,-0.456946039,0.633562415,-0.159784257,1.817751576,1,0.653400599,104.1525653,-1.009680622,-0.356280023,4.153465204,0.411157741,3,2,1.875,2.875,2.375,2.875,3.25,3.75,0.746031746,0.873239437,1.107142857,1.557692308,0.806666667,0.28028169,0.608695652,1.438596491,0.068951762,-0.251001309,2.87340641,3,0.260299832,164.6389157,0.927293356,1.187593188,1.261636566,0.2148194,6,8,5,6,9,7,9,7,1.121212121,1.75,0.409356725,0.477572559,0.907103825,0.428152493,0.951515152,0.90625,0.362932359,-0.022328203,1.632147895,1,0.363618544,93.51794401,0.868895359,1.232513903,1.408253987,0.375552839,8,8,7.5,9.75,7.5,8.25,9.5,8.75,0.842931937,1.234972678,1.082901554,2.005649718,0.633986928,0.31372549,1.458598726,1.380116959,0.104725563,-0.180629147,2.616079202,2,0.208792559,149.8947179,1.119110499,1.327903057,1.944328036,2,71,70,41,27
11/8/09 19:30,850487,19,2,5,1,0,5.375,3.625,1.125,1,1.875,5.375,7.375,8,0.338159255,-0.302702703,-1.650056625,-2.253731343,-1.950374532,1.103938731,1.762755102,2.700344432,1.199142467,1.977459698,0.545116131,8,2.312636918,31.23377479,-0.03145846,2.281178458,23.4218625,0.913384154,3.625,3.5,1.875,2.125,2.875,3.875,3.5,4,1.738095238,2.985915493,1.107142857,0.596153846,1.473333333,1.688732394,0.971014493,1.877192982,0.523824923,-0.036897644,1.641026408,1,0.525122829,94.02666034,1.55469758,2.079820409,3.670405438,0.300516104,8,9,5,7,11,9,13,7,1.878787879,2.112318841,0.409356725,0.741424802,1.453551913,1.014662757,2.163636364,0.90625,0.329452558,0.273692051,0.877585768,8,0.428306347,50.28344367,1.33499866,1.763305007,3.096212116,0.236994521,6.25,6.5,6,5.5,6.5,6.333333333,7.25,7,-0.073298429,0.415300546,0.305699482,-0.395480226,-0.019607843,-0.938997821,0.025477707,0.356725146,0.360481767,-0.17692695,2.026969818,2,0.401559772,116.1402411,-0.04052268,0.361037092,1.424570605,3,58,59,52,39
11/8/09 21:38,850627,19,2,5,1,0,4.285714286,2,1.5,2,1.375,3.375,5,4.5,-0.788299601,-1.766666667,-1.225368063,-1.258706468,-2.418539326,-1.084245077,-1.266581633,-1.318025258,0.276457319,0.099830027,1.224263165,1,0.293929726,70.14718119,-1.390804012,-1.096874286,1.720049317,0.200912108,1.75,1.125,1.25,1.25,1.5,1.125,1.625,1.25,-1.238095238,-0.35915493,0.214285714,-0.525641026,-0.36,-2.184507042,-1.746376812,-2.947368421,-0.325380422,-1.244022244,3.397324183,3,1.285870819,194.6580783,-1.143357219,0.1425136,8.164446686,0.81008001,6,5,7,6,4,4,6,5,1.121212121,0.663043478,0.994152047,0.477572559,-0.459016393,-0.451612903,0.042424242,0.28125,0.557372632,-0.469647479,2.270891498,2,0.728857328,130.116336,0.333628144,1.062485472,2.518246852,0.843814028,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,1.104712042,1.508196721,1.601036269,1.299435028,1.287581699,0.477124183,0.821656051,1.233918129,0.125668712,-0.38948968,2.829395373,3,0.409261329,162.1171947,1.166707515,1.575968845,0.940429896,0,42,40,22,20
11/8/09 22:07,850681,20,2,5,1,0,6,4.375,4.75,2.25,2.5,3.25,4.375,5.875,0.984488108,0.372972973,2.455266138,-1.009950249,-1.365168539,-1.221006565,-2.06377551,0.260619977,1.093723332,-1.186923008,2.396944577,2,1.614006491,137.3388585,-0.198319208,1.415687283,15.52364722,0.67123838,3.75,3.125,1.875,1.875,2.125,2.75,3.5,3.428571429,1.936507937,2.457746479,1.107142857,0.275641026,0.473333333,0.104225352,0.971014493,0.874686717,0.889874261,-0.345451481,1.940998671,1,0.954574736,111.2143119,1.025037274,1.97961201,4.629566083,0.787298775,7,7,5,3,4,4,5,5,1.5,1.387681159,0.409356725,-0.313984169,-0.459016393,-0.451612903,-0.260606061,0.28125,0.920056963,-0.387378283,1.96921308,2,0.998281899,112.8309261,0.261633545,1.259915444,4.455868438,0.894610569,8.5,7.5,8.25,5.75,6.5,7.5,7.25,7.5,1.104712042,0.961748634,1.471502591,-0.254237288,-0.019607843,-0.176470588,0.025477707,0.649122807,0.6434603,-0.403193716,2.130454388,2,0.759345989,122.069645,0.470281008,1.229626996,3.059527662,2,55,54,70,36
11/8/09 23:33,850812,19,2,5,1,0,4.875,3.5,2.125,2,2.5,3.375,4.5,5.5,-0.178903826,-0.415315315,-0.517553794,-1.258706468,-1.365168539,-1.084245077,-1.904336735,-0.169919633,0.607242587,-0.272485997,1.992498266,2,0.665576575,114.1651084,-0.861768673,-0.196192098,2.810178929,0.630553696,2.75,1.25,1,1,1.5,2.875,3.375,3.5,0.349206349,-0.183098592,-0.142857143,-0.846153846,-0.36,0.28028169,0.789855072,1,0.422743895,0.643120362,0.581512598,8,0.769620816,33.31920025,0.110904191,0.880525007,2.625485607,0.902410127,5,5,4,4,4,5,4,5,0.742424242,0.663043478,0.116959064,-0.050131926,-0.459016393,-0.158357771,-0.563636364,0.28125,0.504114585,-0.256759772,2.041785961,2,0.565735889,116.9891685,0.071566791,0.63730268,1.598599344,0.800843806,8,6.5,8,7,8,8,8,7,0.842931937,0.415300546,1.341968912,0.451977401,0.960784314,0.150326797,0.503184713,0.356725146,0.000662471,-0.273636165,3.139079012,3,0.273636967,179.8612835,0.627899971,0.901536938,1.060258268,2,42,44,38,21
11/9/09 9:35,851210,19,2,5,1,0,5.625,3.125,1.875,1.625,2,4.875,6.125,6.125,0.596690796,-0.753153153,-0.800679502,-1.631840796,-1.833333333,0.556892779,0.168367347,0.547646383,0.761179773,0.85903669,0.725074009,8,1.147753754,41.54490584,-0.393676185,0.75407757,6.986928922,0.754173226,2.25,2.125,1.125,1.5,1.75,3.125,2.5,2.875,-0.444444444,1.049295775,0.035714286,-0.205128205,-0.026666667,0.632394366,-0.47826087,-0.096491228,-0.011161381,-0.183210725,3.202345803,3,0.183550392,183.4863105,0.058301627,0.241852018,1.953390702,0.068989263,6,5,4,5,4,4,5,7,1.121212121,0.663043478,0.116959064,0.213720317,-0.459016393,-0.451612903,-0.260606061,0.90625,0.714477266,-0.169002175,1.802974169,1,0.734193093,103.3058572,0.231243703,0.965436796,2.632164715,0.8191577,10,9.666666667,10,9.25,9.75,9.5,10,9.5,1.890052356,2.14571949,2.378238342,1.723163842,2.104575163,1.130718954,1.777070064,1.81871345,0.143491949,-0.313494609,2.712246816,2,0.344773562,155.4048789,1.871031458,2.21580502,0.969110148,2,51,49,39,18
11/9/09 14:51,852041,19,2,5,1,0,4.75,4.5,2.625,3,3.375,4.25,5.25,6,-0.308169597,0.485585586,0.048697622,-0.263681592,-0.54588015,-0.126914661,-0.947704082,0.40413318,0.285723318,-0.239323583,2.267958267,2,0.372711137,129.9482693,-0.156741712,0.215969426,1.581676711,0.351307169,3,2.875,2.75,2.875,3.125,3.625,3.25,3.875,0.746031746,2.105633803,2.357142857,1.557692308,1.806666667,1.336619718,0.608695652,1.657894737,-0.110872799,-0.55582587,3.338389721,3,0.566776125,191.2812828,1.522047186,2.088823311,2.609485833,0.49241145,5,7,10,5,11,10,8,6,0.742424242,1.387681159,1.871345029,0.213720317,1.453551913,1.307917889,0.648484848,0.59375,-0.096513513,-0.252642957,3.506406972,3,0.270450221,200.908246,1.027359425,1.297809645,2.177256276,0.134377055,8.75,7,6.75,7.5,6.5,9.75,9,9.25,1.235602094,0.68852459,0.694300518,0.734463277,-0.019607843,1.294117647,1.140127389,1.67251462,0.37281383,0.385453599,0.768730432,8,0.536250528,44.04630837,0.930005286,1.466255814,1.875310066,2,59,56,61,52
11/9/09 15:03,852068,18,1,4,1,0,2.833333333,1.75,1,2.5,5.375,7,7.75,4.25,-2.290244743,-1.991891892,-1.791619479,-0.76119403,1.326779026,2.881838074,2.241071429,-1.605051665,-1.914839551,1.720452661,5.444180563,6,2.574212086,311.937769,-0.24878916,2.325422926,30.1709279,0.878536834,3.375,2.5,2.125,3.125,1.714285714,3.25,4,4.125,1.341269841,1.577464789,1.464285714,1.878205128,-0.074285714,0.808450704,1.695652174,2.096491228,0.529134672,-0.039912602,1.645991053,1,0.530637839,94.31112194,1.348441733,1.879079572,3.342448917,0.336970316,4,3,12,13,18,9,10,4,0.363636364,-0.061594203,2.456140351,2.324538259,3.366120219,1.014662757,1.254545455,-0.03125,-1.357234956,-0.526555881,4.342210228,5,1.455798002,248.7976575,1.3358499,2.791647902,11.23133584,0.75479813,3,5.5,7.75,9,8.25,10.25,8.5,6.75,-1.77486911,-0.131147541,1.212435233,1.581920904,1.124183007,1.620915033,0.821656051,0.210526316,-1.279176675,-0.030126228,4.688749415,5,1.279531382,268.653476,0.583202487,1.862733868,9.029424825,3,73,73,40,48
11/9/09 17:57,852421,18,1,5,1,0,2.875,3.25,2.25,4.875,5.375,4.625,6.25,3.25,-2.247156153,-0.640540541,-0.37599094,1.60199005,1.326779026,0.283369803,0.327806122,-2.75315729,-1.82655724,-0.430521874,4.480819895,5,1.876608759,256.7396406,-0.30961249,1.566996269,16.92883806,0.832109191,3,2.625,3.375,4.75,4,4.375,3.375,3.25,0.746031746,1.753521127,3.25,3.961538462,2.973333333,2.392957746,0.789855072,0.561403509,-1.273849351,-1.105060186,3.997731784,4,1.6863719,229.0599144,2.053580124,3.739952024,11.65615889,0.975913321,8,10,13,15,14,15,19,13,1.878787879,2.474637681,2.748538012,2.852242744,2.273224044,2.774193548,3.981818182,2.78125,-0.164103508,0.348718575,5.843155892,6,0.385401876,334.7980457,2.720586511,3.105988387,2.584622692,0.229874335,6.75,4.5,8,9.5,9.75,6.5,6,5.5,0.188481675,-0.677595628,1.341968912,1.86440678,2.104575163,-0.830065359,-0.770700637,-0.520467836,-0.875275239,-0.978546009,3.871248708,4,1.312881958,221.8127542,0.337575384,1.650457342,10.84300862,3,40,43,71,44
11/9/09 19:00,852591,18,1,5,1,0,5.75,2.875,1.5,2.625,3.25,5.25,7.125,6.625,0.725956567,-0.978378378,-1.225368063,-0.63681592,-0.662921348,0.967177243,1.443877551,1.121699196,0.31416007,1.322005907,0.233311309,7,1.358821609,13.36814757,0.094403356,1.453224965,8.037890649,0.918846124,3.625,2,1.625,2.75,2.75,3.625,4.5,3.75,1.738095238,0.873239437,0.75,1.397435897,1.306666667,1.336619718,2.420289855,1.438596491,0.032913148,0.507128469,0.064810112,7,0.508195395,3.71345543,1.407617913,1.915813308,1.869036644,0.552718023,7,7,10,7,9,10,7,6,1.5,1.387681159,1.871345029,0.741424802,0.907103825,1.307917889,0.345454545,0.59375,0.136220681,-0.4216723,2.829034013,3,0.44312933,162.0964897,1.081834656,1.524963986,1.869736627,0.420088262,6,3.25,3.5,7.25,6.75,9.25,8.25,4.25,-0.204188482,-1.360655738,-0.989637306,0.593220339,0.14379085,0.967320261,0.662420382,-1.251461988,-0.827641686,0.498799049,5.254587849,6,0.966328749,301.0745863,-0.17989896,0.786429789,5.926802421,0,49,47,60,34
11/9/09 20:37,852748,19,2,5,0,0,4.875,2.142857143,2,2.625,2.875,5.875,7,5.625,-0.178903826,-1.637966538,-0.659116648,-0.63681592,-1.014044944,1.650984683,1.284438776,-0.026406429,-0.264646971,1.175100862,6.061483656,7,1.204533127,347.3076741,-0.152228856,1.052304271,8.774039072,0.661451376,2,1.5,1.375,1.125,1.375,3,2.571428571,2,-0.841269841,0.169014085,0.392857143,-0.685897436,-0.526666667,0.456338028,-0.374741201,-1.631578947,-0.297509262,-0.308758054,3.908346113,4,0.428769515,223.9383417,-0.380243105,0.04852641,3.492517188,0.210556784,4,4,7,7,7,7,9,4,0.363636364,0.300724638,0.994152047,0.741424802,0.360655738,0.428152493,0.951515152,-0.03125,-0.158347988,-0.124706622,4.045194396,4,0.201558495,231.779402,0.513626404,0.715184899,0.869963843,0.186793174,9.75,9.5,9.75,10.25,11,11,11,10.5,1.759162304,2.054644809,2.248704663,2.288135593,2.921568627,2.111111111,2.414012739,2.403508772,-0.28014561,0.071828527,4.963194031,5,0.289207366,284.3784579,2.275106077,2.564313443,0.796258442,1,51,48,46,15
11/9/09 20:48,852764,22,2,5,1,0,3.25,1.625,1.125,1.375,3.375,5.5,6.375,6.25,-1.859358842,-2.104504505,-1.650056625,-1.880597015,-0.54588015,1.240700219,0.487244898,0.691159587,-0.465076629,1.580148295,5.996758027,7,1.647168754,343.5990593,-0.702661554,0.9445072,12.74805177,0.851319073,2.25,1.5,1.125,2.5,2.5,2.875,3.375,3.625,-0.444444444,0.169014085,0.035714286,1.076923077,0.973333333,0.28028169,0.789855072,1.219298246,-0.348922852,0.233556789,5.302072116,6,0.419876089,303.7953146,0.512496918,0.932373007,2.422405572,0.291108859,4,4,3,6,11,5,6,8,0.363636364,0.300724638,-0.175438596,0.477572559,1.453551913,-0.158357771,0.042424242,1.21875,-0.060332959,0.104326007,5.75868039,6,0.120515483,329.9578132,0.440357918,0.560873401,2.555241917,0.022735979,5,5.5,4.25,7,7.75,8.75,9,6.25,-0.727748691,-0.131147541,-0.601036269,0.451977401,0.797385621,0.640522876,1.140127389,-0.081871345,-0.613013229,0.477504261,5.373974381,6,0.777042817,307.9151325,0.18602618,0.963068997,3.188186848,3,45,44,47,27
11/9/09 22:41,853002,22,2,5,1,0,6.125,1.5,1.125,1,1.5,5.875,7.125,7.75,1.113753878,-2.217117117,-1.650056625,-2.253731343,-2.301498127,1.650984683,1.443877551,2.413318025,0.995026984,2.282071513,0.411166861,8,2.489564036,23.55882061,-0.225058634,2.264505402,29.48436706,0.840842753,2.875,1.5,1.25,1.75,2.625,3,3.375,3.625,0.547619048,0.169014085,0.214285714,0.115384615,1.14,0.456338028,0.789855072,1.219298246,-0.003150569,0.390837009,6.274939094,7,0.390849707,359.5381305,0.581474351,0.972324058,1.301188635,0.469612136,6,4,4,4,6,5,9,8,1.121212121,0.300724638,0.116959064,-0.050131926,0.087431694,-0.158357771,0.951515152,1.21875,0.563862803,0.351771086,1.013017669,8,0.664593227,58.04334884,0.448512871,1.113106099,2.177888325,0.811215438,9.75,8.5,6,7.25,7.75,10.5,9.25,10.25,1.759162304,1.508196721,0.305699482,0.593220339,0.797385621,1.784313725,1.299363057,2.257309942,0.486809307,0.592802567,0.687534597,8,0.767071173,39.39399253,1.288081399,2.055152572,3.14483421,2,51,47,39,17
11/10/09 11:08,853693,19,2,5,1,0,5.625,3.125,1.625,1.625,2.25,3.5,6.625,6.375,0.596690796,-0.753153153,-1.08380521,-1.631840796,-1.599250936,-0.947483589,0.806122449,0.83467279,1.019289614,0.874090286,0.861936256,8,1.342752824,49.38676624,-0.472255956,0.870496868,7.778452967,0.927169016,4.375,3.75,2.375,2.5,2.625,3.375,4.25,4.25,2.928571429,3.338028169,1.821428571,1.076923077,1.14,0.984507042,2.057971014,2.315789474,1.084791643,-0.138715604,1.697886498,1,1.093624674,97.28459963,1.957902347,3.051527021,5.396254918,0.886551836,11,13,7,6,9,10,15,16,3.015151515,3.561594203,0.994152047,0.477572559,0.907103825,1.307917889,2.76969697,3.71875,1.498227324,0.618427055,1.179327886,1,1.620844575,67.57250339,2.093992376,3.714836951,11.94788262,0.879532288,9.75,9.25,8.25,5,5.25,9.75,9.5,8.75,1.759162304,1.918032787,1.471502591,-0.677966102,-0.836601307,1.294117647,1.458598726,1.380116959,1.124995583,0.25133884,1.350992756,1,1.152729923,77.40846602,0.970870451,2.123600373,8.264619533,7,74,75,84,51
11/10/09 13:31,853942,20,1,5,1,0,5,1.625,2,1.125,2.875,6.375,6.125,7.375,-0.049638056,-2.104504505,-0.659116648,-2.129353234,-1.014044944,2.198030635,0.168367347,1.982778416,0.207447905,1.694163354,0.121842048,7,1.70681695,6.98124102,-0.200935124,1.505881827,18.89636733,0.616673893,3.375,2.5,1.875,2.375,2.5,3.5,4.375,3.875,1.341269841,1.577464789,1.107142857,0.916666667,0.973333333,1.16056338,2.239130435,1.657894737,0.297552109,0.340564877,0.718094202,8,0.452240747,41.14498053,1.371683255,1.823924002,1.357928617,0.602451972,5,4,4,5,7,7,7,9,0.742424242,0.300724638,0.116959064,0.213720317,0.360655738,0.428152493,0.345454545,1.53125,0.305792624,0.312520115,0.774518191,8,0.43723901,44.37793233,0.50491763,0.942156639,1.438902882,0.531454774,9.75,8.75,9,9,9.5,11,10.5,9.75,1.759162304,1.644808743,1.860103627,1.581920904,1.941176471,2.111111111,2.095541401,1.964912281,-0.060291243,0.209609083,6.002924017,7,0.218107775,343.9523549,1.869842105,2.087949881,0.269161324,1,57,54,45,15
11/10/09 15:43,854200,18,1,5,1,0,5.75,1.25,1,1,1.375,7,8,7.625,0.725956567,-2.442342342,-1.791619479,-2.253731343,-2.418539326,2.881838074,2.55994898,2.269804822,0.644610102,2.828476021,0.224073124,7,2.900999618,12.83882295,-0.058585506,2.842414112,40.61347215,0.828867697,3.5,1.375,1.5,3.25,3,4.75,3.75,4.75,1.53968254,-0.007042254,0.571428571,2.038461538,1.64,2.921126761,1.333333333,3.192982456,-0.339901902,0.915153653,5.927375938,7,0.976237426,339.6236412,1.653746618,2.629984044,8.169001247,0.46666146,4,4,5,4,7,9,11,4,0.363636364,0.300724638,0.409356725,-0.050131926,0.360655738,1.014662757,1.557575758,-0.03125,-0.122106026,0.416580701,5.997871686,7,0.434107547,343.6628692,0.490653757,0.924761303,2.053455855,0.367087243,9.75,6.75,5.5,6.75,8.5,10.25,10.5,8.5,1.759162304,0.551912568,0.046632124,0.310734463,1.287581699,1.620915033,2.095541401,1.233918129,0.092012314,0.865840357,0.105872025,7,0.870715677,6.066199106,1.113299715,1.984015392,3.781579797,0,55,52,58,12
