sex,age,ethnicity,race,csie01,csie02,csie03,csie04,csie05,csie06,csie07,csie08,csie09,csie10,csie11,csie12,csie13,csie14,csie15,csie16,csie17,csie18,csie19,csie20,csie21,csie22,csie23,csie24,csie25,csie26,csie27,csie28,csie29,csie30,csie31,csie32,csiv01,csiv02,csiv03,csiv04,csiv05,csiv06,csiv07,csiv08,csiv09,csiv10,csiv11,csiv12,csiv13,csiv14,csiv15,csiv16,csiv17,csiv18,csiv19,csiv20,csiv21,csiv22,csiv23,csiv24,csiv25,csiv26,csiv27,csiv28,csiv29,csiv30,csiv31,csiv32,csiv33,csiv34,csiv35,csiv36,csiv37,csiv38,csiv39,csiv40,csiv41,csiv42,csiv43,csiv44,csiv45,csiv46,csiv47,csiv48,csiv49,csiv50,csiv51,csiv52,csiv53,csiv54,csiv55,csiv56,csiv57,csiv58,csiv59,csiv60,csiv61,csiv62,csiv63,csiv64,iipsc01,iipsc02,iipsc03,iipsc04,iipsc05,iipsc06,iipsc07,iipsc08,iipsc09,iipsc10,iipsc11,iipsc12,iipsc13,iipsc14,iipsc15,iipsc16,iipsc17,iipsc18,iipsc19,iipsc20,iipsc21,iipsc22,iipsc23,iipsc24,iipsc25,iipsc26,iipsc27,iipsc28,iipsc29,iipsc30,iipsc31,iipsc32,iipscpa,iipscbc,iipscde,iipscfg,iipschi,iipscjk,iipsclm,iipscno,ZPA1,ZBC1,ZDE1,ZFG1,ZHI1,ZJK1,ZLM1,ZNO1,DOM1,LOV1,DISP1,UOCT1,AMP1,DISPDEG1,ELEV1,PEAK1,SSZ,R2,CSIV_PA,CSIV_BC,CSIV_DE,CSIV_FG,CSIV_HI,CSIV_JK,CSIV_LM,CSIV_NO,CSIV_ZPA,CSIV_ZBC,CSIV_ZDE,CSIV_ZFG,CSIV_ZHI,CSIV_ZJK,CSIV_ZLM,CSIV_ZNO,CSIV_DOM,CSIV_LOV,CSIV_DISP,CSIV_OCT,CSIV_AMP,CSIV_DISPDEG,CSIV_ELEV,CSIV_PEAK,CSIV_SSZ,CSIV_R2,CSIE_PA,CSIE_BC,CSIE_DE,CSIE_FG,CSIE_HI,CSIE_JK,CSIE_LM,CSIE_NO,CSIE_ZPA,CSIE_ZBC,CSIE_ZDE,CSIE_ZFG,CSIE_ZHI,CSIE_ZJK,CSIE_ZLM,CSIE_ZNO,CSIE_DOM,CSIE_LOV,CSIE_DISP,CSIE_OCT,CSIE_AMP,CSIE_DISPDEG,CSIE_ELEV,CSIE_PEAK,CSIE_SSZ,CSIE_R2
1,27,2,1,6,7,10,6,9,9,3,9,8,7,9,6,9,5,3,9,6,5,8,8,8,8,7,9,5,1,7,6,9,8,5,10,2,1,1,0,2,2,1,1,2,2,3,0,3,3,1,2,3,3,2,1,2,2,1,3,5,2,3,2,2,2,1,2,2,3,0,0,2,1,1,3,2,3,3,0,2,2,2,3,1,2,2,2,3,3,2,3,1,1,2,3,3,3,0,3,2,0,1,2,4,2,2,0,0,0,0,2,4,4,2,0,0,0,1,1,1,1,1,0,0,0,1,1,2,1,2,2,2,0,3,6,11,8,7,2,-.393939393939394,-1.14855072463768,-.175438596491228,.477572559366755,1.45355191256831,.721407624633431,.345454545454545,-.65625,-.995043937910146,.260887388194467,4.96861897343429,5,1.02867617241319,284.68929340066,.0779759908693417,1.10665216328254,3.00769792580831,.174415004833377,2.25,1,1.125,2.125,2.375,2.5,2,2.25,-.444444444444444,-.535211267605634,.0357142857142856,.596153846153846,.806666666666667,-.247887323943662,-1.20289855072464,-1.19298245614035,-.681349471434998,-.576224902766951,4.01029738721314,4,.892340877015915,229.779891675431,-.273111155540491,.619229721475424,3.82627055788953,.832426488139131,6.5,4.5,5,8.75,9.25,8.5,7.5,6.25,.0575916230366494,-.677595628415301,-.212435233160622,1.44067796610169,1.77777777777778,.477124183006536,.184713375796178,-.0818713450292396,-.905261807938399,.0339974160408352,4.74974137323303,5,.905899975278371,272.14816080915,.370747839889209,1.27664781516758,4.91246593623539,.668222254046407
1,20,1,5,10,10,9,9,8,7,8,8,9,8,9,9,7,8,8,8,9,7,10,8,6,7,8,8,11,3,9,7,6,9,8,7,3,1,3,0,2,2,2,3,0,1,2,1,2,3,1,3,2,0,3,2,1,5,1,5,1,5,3,1,3,2,0,3,1,2,3,0,3,3,1,5,1,1,3,0,3,2,0,5,0,1,3,0,2,5,0,3,2,1,3,1,1,2,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,2,1,0,-.772727272727273,-.786231884057971,-.760233918128655,-1.10554089709763,-1.27868852459016,-1.03812316715543,-1.47272727272727,-1.28125,.140012649950349,-.254022407164624,2.6377495404728,2,.290053314905776,151.136373479263,-1.06194036706055,-.771887052154772,1.96768491503765,.690450638884873,1.25,.625,.625,1.5,2.125,3.75,2.875,3,-2.03174603174603,-1.06338028169014,-.678571428571429,-.205128205128205,.473333333333333,1.51267605633803,.0652173913043477,.122807017543859,-1.02531133924555,.701405706993236,5.31217210186592,6,1.24226941851926,304.374018251111,-.22559901857703,1.01667039994223,7.88571515530176,.78279941783118,8.25,8,7,6.75,7.75,9.25,7.75,9.75,.973821989528796,1.23497267759563,.823834196891192,.310734463276836,.797385620915033,.967320261437909,.343949044585987,1.96491228070175,.385233958614359,.126136970648627,1.25436858052622,1,.405358777176592,71.8721453110681,.927116316866642,1.33247509404323,1.92310168508444,.341772334782989
2,53,2,1,6,2,6,3,9,0,1,3,3,5,3,2,7,5,1,5,2,5,8,2,10,5,2,3,5,2,3,2,10,11,3,7,2,0,3,0,1,2,2,2,5,5,3,1,3,5,1,3,3,0,5,2,2,3,0,5,3,3,3,1,3,3,1,3,2,5,1,0,3,5,1,3,2,5,5,1,1,3,2,5,2,5,5,2,5,5,0,3,2,1,5,2,3,3,1,5,0,0,0,0,1,2,0,0,0,0,0,2,0,2,1,0,0,1,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,1,1,5,3,5,1,0,-1.15151515151515,-.786231884057971,-.760233918128655,.213720316622691,-.73224043715847,-.158357771260997,-1.47272727272727,-1.28125,-.481623564811161,-.332032914828719,4.10871764606826,4,.58498471322853,235.419123441759,-.766104514778228,-.181119801549698,3.78432220974139,.742304930013589,2.625,1.125,1,3,2.625,3.625,3.75,3.625,.150793650793651,-.359154929577465,-.142857142857143,1.71794871794872,1.14,1.33661971830986,1.33333333333333,1.21929824561403,-.636812046140993,.581537160208213,5.45226425357588,6,.862389152768813,312.400944021537,.799497699195624,1.66188685196444,4.36053264208362,.682224041747282,2.25,1.75,3.5,9,4.5,5,5.25,4,-2.16753926701571,-2.18032786885246,-.989637305699482,1.5819209039548,-1.32679738562092,-1.81045751633987,-1.2484076433121,-1.39766081871345,-.804713213693297,-.527916352605785,4.13169346547583,4,.962423519891939,236.735579750326,-1.1923633626999,-.229939842807958,10.1101938522878,.366465389358124
1,26,1,5,8,8,10,7,6,9,3,8,8,1,9,8,8,8,5,7,9,8,10,8,8,8,7,8,7,1,9,7,8,10,7,8,2,0,3,0,0,1,0,1,2,1,2,0,3,5,0,1,3,0,3,0,0,3,0,3,5,1,3,1,0,3,1,1,0,2,0,0,2,1,0,3,2,0,3,0,1,5,0,1,1,2,3,0,2,2,0,2,3,1,3,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.27868852459016,-1.33137829912023,-1.77575757575758,-1.28125,.0330568719742349,-.244421759438377,3.00707045968671,3,.246647021615248,172.297527532582,-1.26566409395823,-1.01901707234298,3.19151482577575,.129349873789564,2.25,.5,.125,.875,1.125,1.75,2.5,2.875,-.444444444444444,-1.23943661971831,-1.39285714285714,-1.00641025641026,-.86,-1.30422535211268,-.478260869565218,-.0964912280701757,.276899516419253,.378659695853346,.631400658984759,8,.469101809266352,36.1776599131805,-.852765739147278,-.383663929880926,1.54761916175018,.568761392713969,7.5,5.5,4.5,7.5,7.75,9.5,8.75,8,.581151832460733,-.131147540983607,-.471502590673575,.734463276836158,.797385620915033,1.13071895424837,.980891719745223,.941520467836258,-.241287098614732,.623832531910892,5.91394025868135,7,.668869562641529,338.853810779132,.570435217548074,1.2393047801896,2.27647596771629,.786103606052259
1,59,2,1,0,0,3,0,9,0,0,9,0,11,5,0,11,0,0,8,0,8,3,0,10,0,0,6,0,0,0,0,11,0,3,11,0,0,0,0,0,0,5,0,0,0,0,0,5,5,2,5,0,2,0,0,2,0,5,2,5,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,2,0,5,0,2,2,5,0,0,5,0,0,0,0,5,2,0,5,0,5,5,0,5,0,4,4,4,4,1,2,0,0,0,1,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,4,0,0,0,4,5,12,16,13,2,0,0,.363636363636364,.66304347826087,2.45614035087719,3.11609498680739,2,-1.03812316715543,-1.77575757575758,-1.28125,-.887662564687828,-2.1404602963784,3.53461966397568,4,2.31722141995979,202.524761902156,.562973054583601,2.88019447454339,19.7636585836506,1.06277347559212,.875,1.25,4,1.5,2.375,1.125,.625,.875,-2.62698412698413,-.183098591549296,4.14285714285714,-.205128205128205,.806666666666667,-2.18450704225352,-3.19565217391304,-3.60526315789474,-1.10668665252876,-2.79340128330861,3.51870799281295,3,3.00463742845547,201.613063411215,-.88138868602489,2.12324874243058,46.5580428405686,.775620754282138,0,.75,4.75,10.25,8.5,2.75,0,0,-3.3455497382199,-2.72677595628415,-.341968911917099,2.28813559322034,1.28758169934641,-3.28104575163399,-4.59235668789809,-3.73684210526316,-2.1293335121978,-2.23041337415066,3.90371751573463,4,3.08363503446156,223.673134754809,-1.8061027323312,1.27753230213036,45.3613174838353,.838494607582531
3,31,2,1,6,3,7,6,8,5,6,8,8,6,7,8,2,7,3,2,7,9,8,6,8,7,6,7,6,3,9,5,10,8,3,6,2,1,3,0,0,2,1,1,1,2,2,1,1,2,1,2,3,0,2,0,1,2,0,3,3,1,3,1,0,3,1,1,2,1,0,0,1,1,0,2,2,1,2,1,0,3,1,0,0,1,2,1,2,1,0,1,2,0,2,1,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,2,2,2,0,1,-1.15151515151515,-.786231884057971,-1.05263157894737,-.577836411609499,-1.00546448087432,-1.03812316715543,-1.77575757575758,-.96875,-.0611891268497245,-.294879363891664,3.3461019808363,3,.30116100095096,191.723175728325,-1.04453878123966,-.743377780288704,.623506493150148,.0392543271554396,1.875,.625,.5,.875,.75,1.5,2,2.125,-1.03968253968254,-1.06338028169014,-.857142857142857,-1.00641025641026,-1.36,-1.65633802816901,-1.20289855072464,-1.41228070175439,.113287361030782,-.263730927444028,2.73577620900803,2,.287033148364098,156.753053516296,-1.19976665194673,-.912733503582632,.478310103021322,.688992582338437,6.25,4.5,5.25,7,5.75,7.75,6.75,6.75,-.0732984293193716,-.677595628415301,-.0829015544041452,.451977401129943,-.509803921568628,-.0130718954248363,-.292993630573248,.210526315789474,-.0516841571914267,.0225723759155983,5.12397338828031,6,.0563982646813108,293.590708225515,-.123395167848264,-.0669969031669533,.944091304749736,.0134765111936132
1,25,2,1,3,7,2,7,2,5,5,5,2,7,11,9,11,8,9,9,9,11,11,11,3,2,5,2,3,1,1,6,2,1,5,3,3,5,2,2,2,2,3,2,5,2,3,3,3,1,1,5,0,0,0,0,3,1,3,1,3,2,1,3,5,2,5,3,3,3,3,2,1,3,1,1,5,1,1,5,3,1,3,3,3,5,2,3,5,2,2,2,3,3,2,0,3,2,3,2,2,2,1,1,2,1,2,0,1,2,2,0,1,2,1,1,1,0,0,0,4,0,1,2,2,0,2,1,2,2,1,2,6,4,5,2,9,5,5,5,1.12121212121212,.300724637681159,.409356725146199,-.577836411609499,.907103825136612,-.158357771260997,-.260606060606061,.28125,.287502039666796,-.0964899859646116,1.89450628543033,1,.303261834400603,108.550415845125,.252855883212442,.556117717613045,8.36742925336006,.731781320545708,3.125,2.25,2.625,2.625,3.125,2.375,1.75,1.75,.944444444444445,1.22535211267606,2.17857142857143,1.23717948717949,1.80666666666667,-.423943661971831,-1.56521739130435,-2.07017543859649,-.509861054880792,-1.81575270429418,3.41524921224911,3,1.88597883827889,195.685137101652,.416609705958177,2.30258854423706,17.4610449863589,.81482320931297,8.25,6,6.5,4.5,4.75,6.25,4,4.25,.973821989528796,.14207650273224,.564766839378238,-.96045197740113,-1.16339869281046,-.993464052287581,-2.04458598726115,-1.25146198830409,.684209342165556,-.90555093211114,2.49444204792376,2,1.13497353033187,142.925216815622,-.591587170803142,.543386359528724,7.49709784749796,.687287236078362
2,35,2,2,11,10,11,10,8,8,3,7,8,3,6,11,8,7,5,10,10,11,10,9,11,7,8,6,10,3,11,6,8,11,11,10,2,0,1,0,0,0,3,0,0,0,1,0,3,5,0,0,2,0,3,0,0,3,0,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,2,0,1,2,0,3,0,0,2,0,2,1,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,4,-1.15151515151515,-.786231884057971,-1.05263157894737,-1.10554089709763,-1.27868852459016,-1.33137829912023,-1.77575757575758,-.0312499999999999,.319243466177133,-.0868583536412751,1.83634905358752,1,.330848551899601,105.218153635446,-1.06412423888576,-.73327568698616,3.49205015641897,.0503639082896636,1.25,.125,.375,0,.75,1.125,1.25,2,-2.03174603174603,-1.76760563380282,-1.03571428571429,-2.12820512820513,-1.36,-2.18450704225352,-2.28985507246377,-1.63157894736842,-.00578536083799236,-.299384049588855,3.16082180713745,3,.299439943140938,181.107090652472,-1.80365151769425,-1.50421157455331,1.35626951731151,.26444383923333,9,6.75,6.75,8.75,8.25,9.5,8.25,9.75,1.36649214659686,.551912568306011,.694300518134715,1.44067796610169,1.12418300653595,1.13071895424837,.662420382165605,1.96491228070175,.0508907423519704,.187819690354001,.264602019713101,7,.194592147174051,15.1610261175738,1.11695222784887,1.31154437502292,1.59085006612738,.0952097360978469
2,29,2,1,6,6,11,2,3,3,2,1,8,9,9,3,10,8,3,10,6,8,11,6,11,8,6,6,3,8,10,3,11,9,6,11,1,0,3,0,1,3,2,3,1,3,3,5,3,3,1,2,2,0,5,0,2,3,0,3,3,3,3,1,2,3,0,2,3,3,1,0,3,0,0,2,1,3,3,3,1,5,0,2,3,3,3,0,3,3,0,3,3,1,3,2,3,3,1,3,1,0,0,2,1,1,2,2,0,0,0,2,2,2,2,0,0,2,1,2,2,0,2,0,0,0,2,2,2,1,0,1,1,2,3,8,7,4,6,3,-.772727272727273,-.423913043478261,-.175438596491228,1.00527704485488,.360655737704918,-.451612903225806,.0424242424242423,-.34375,-.5178813279646,-.189903315838063,4.36082856207435,5,.551601612779249,249.864440927386,-.0948855988673158,.456716013911933,8.5329965801511,.461424790862862,2.125,1.375,.5,2,2.25,2.5,3,2.875,-.642857142857143,-.00704225352112661,-.857142857142857,.435897435897436,.64,-.247887323943662,.246376811594203,-.0964912280701757,-.372463273568537,.138630929330014,5.06851752530063,5,.397425999054282,290.413227615506,-.0661433197554157,.331282679298866,1.84407605740171,.342605011523962,3.5,4.25,7.75,8.75,7,10.25,7,5.75,-1.5130890052356,-.814207650273224,1.21243523316062,1.44067796610169,.30718954248366,1.62091503267974,-.133757961783439,-.374269005847953,-1.20945700067503,-.226467110032927,4.52719286341919,5,1.23047697597659,259.396694386584,.218236768910687,1.44871374488728,8.99660577296922,.673175473780397
2,30,2,1,10,8,11,5,11,9,6,11,9,11,11,8,11,8,9,10,11,11,11,8,11,11,9,11,7,9,11,11,11,11,9,11,2,0,2,0,0,0,0,0,0,1,2,0,0,5,0,2,1,0,5,0,0,2,0,2,5,0,1,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,5,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,3,0,2,0,0,0,2,0,0,1,0,0,0,0,4,0,1,4,0,0,0,0,2,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,8,2,2,8,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,1.00527704485488,-1.00546448087432,-1.03812316715543,.648484848484848,-1.28125,-.46197210957505,.0390214478494134,4.79647075403142,5,.46361719491137,274.82563607374,-.627971651223777,-.164354456312407,16.2271775468246,.726191501937956,1,0,0,.125,0,1.5,1.875,2.5,-2.42857142857143,-1.94366197183099,-1.57142857142857,-1.96794871794872,-2.36,-1.65633802816901,-1.38405797101449,-.754385964912281,.14726453152111,.313250038767487,.439457663097756,8,.346139320262758,25.1798119871387,-1.75829908173444,-1.41215976147168,2.08283598411233,.230094793725251,8,8.25,9.75,11,10.75,11,9.75,9.25,.842931937172775,1.37158469945355,2.24870466321244,2.71186440677966,2.75816993464052,2.11111111111111,1.61783439490446,1.67251461988304,-.794560024610304,-.210936216181927,4.45280635381384,5,.822082550602964,255.134535631543,1.91683947089469,2.73892202149766,3.08745639902396,.875568277135215
1,44,2,1,2,3,6,2,6,2,3,6,3,8,6,5,6,6,3,9,3,7,5,2,9,5,3,7,3,8,6,5,10,6,6,9,2,1,2,0,2,2,3,0,2,5,3,1,3,3,2,3,2,0,3,2,1,1,0,3,3,3,3,2,3,5,1,3,1,5,0,1,2,1,1,2,3,5,2,1,1,3,1,3,2,5,3,1,5,3,1,3,3,2,3,3,1,3,2,1,1,0,2,4,1,1,2,0,2,0,1,4,1,2,4,0,0,4,2,4,2,1,2,1,0,0,4,4,1,2,0,1,3,4,9,16,5,6,8,2,-.0151515151515152,.300724637681159,1.57894736842105,3.11609498680739,-.185792349726776,.134897360703812,.648484848484848,-.65625,-.597496684851017,-.931641206805842,3.71176165004354,4,1.10677803855452,212.674549421562,.615244417152496,1.72202245570702,2.100688462972,.250129819092412,2.25,1.375,1.375,3.25,2.25,2.25,2.375,2.625,-.444444444444444,-.00704225352112661,.392857142857143,2.03846153846154,.64,-.6,-.659420289855073,-.535087719298246,-.622666104363473,-.825124351430416,3.7879596714736,4,1.03370366781135,217.040503219878,.103165496774974,1.13686916458633,5.91285166423077,.722861545342459,3.5,3.75,6.5,7.75,7.75,5.75,4.75,2.75,-1.5130890052356,-1.08743169398907,.564766839378238,.875706214689265,.797385620915033,-1.3202614379085,-1.56687898089172,-2.12865497076023,-1.06956548740925,-1.10751284503047,3.90946952304347,4,1.53966068786745,224.002710217356,-.672307176725323,.867353511142128,10.3069892833253,.919979624932597
2,50,2,1,6,7,7,7,6,8,7,6,6,7,7,7,6,6,5,3,6,7,5,5,8,7,7,6,8,7,7,9,6,8,6,5,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,0,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,2,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,4,0,2,1,1,0,-.772727272727273,-.786231884057971,.116959064327485,-1.10554089709763,-1.00546448087432,-1.33137829912023,-1.47272727272727,-1.28125,.123759424945141,-.525373438702413,2.91015298120081,3,.539753318986322,166.744401278416,-.954795130284651,-.415041811298329,4.13742383942675,.714210771987897,1.625,1.5,1.375,1.375,1.125,1.375,1.375,1.25,-1.43650793650794,.169014084507042,.392857142857143,-.365384615384615,-.86,-1.83239436619718,-2.10869565217391,-2.94736842105263,-.247179109633057,-1.43894032426384,3.31161825961144,3,1.46001601670376,189.747345767964,-1.12355997049401,.336456046209746,9.51171448208028,.896430090725474,7,6.25,7,6.5,5,6.5,7.25,6.5,.319371727748691,.278688524590164,.823834196891192,.169491525423729,-1,-.830065359477124,.0254777070063694,.0643274853801171,.507980129251375,-.41505955400089,2.25577182420226,2,.655986467148265,129.250016984373,-.0186092740546078,.637377193093657,2.57812095466805,.667646324820425
2,63,2,1,8,5,11,5,3,11,5,9,10,9,11,10,5,9,5,3,7,6,11,8,10,10,6,9,8,8,11,6,9,11,7,7,2,0,3,1,1,1,1,2,2,1,2,0,2,5,0,3,2,0,1,1,0,3,0,5,3,1,2,0,3,2,0,1,2,1,1,1,2,2,2,2,2,1,3,0,0,2,0,2,3,0,2,0,1,3,0,2,2,1,2,3,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,1,0,2,5,1,-1.15151515151515,-1.14855072463768,-.760233918128655,-.841688654353562,-1.55191256830601,-1.03812316715543,-.260606060606061,-.96875,.0579450738923717,.121954466981506,.443560072153113,8,.135020456246954,25.4148696442974,-.965172530587818,-.830152074340864,6.7138904465572,.120761168194745,2.25,.75,.375,.625,1.375,2.375,2,2.5,-.444444444444444,-.887323943661972,-1.03571428571429,-1.32692307692308,-.526666666666667,-.423943661971831,-1.20289855072464,-.754385964912281,.039930892937472,.142079271129328,.273978930485265,7,.147583859196814,15.69829937525,-.825287574377399,-.677703715180585,.842676049219103,.103389650224943,7.25,5.75,7,6.75,7,11,10.25,8.25,.450261780104712,.00546448087431682,.823834196891192,.310734463276836,.30718954248366,2.11111111111111,1.93630573248408,1.08771929824561,-.20006940925481,.78978496897221,6.03489779408899,7,.814731898070773,345.784371458227,.87907757568394,1.69380947375471,4.2793738491415,.620453448690554
2,38,2,1,10,8,10,8,3,10,6,10,10,3,10,10,6,10,8,8,10,10,10,10,10,10,7,10,10,1,10,2,10,10,10,10,3,0,3,0,0,2,0,2,2,2,3,0,3,1,0,2,3,0,3,1,1,3,0,3,2,1,3,2,2,3,0,2,1,2,3,1,2,2,1,3,1,1,3,1,1,3,2,2,2,1,3,1,2,3,0,3,2,0,3,1,2,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.77575757575758,-.96875,.20888441882695,-.24100579536213,2.42737913944936,2,.318930233478743,139.082681871999,-1.29741149091831,-.978481257439564,3.28632810341239,.982883766819382,2,.875,.375,.875,1.625,2.5,3,2.5,-.841269841269841,-.711267605633803,-1.03571428571429,-1.00641025641026,-.193333333333333,-.247887323943662,.246376811594203,-.754385964912281,-.199499815243236,.447507086068013,5.86364212589262,6,.489962007060924,335.971855056715,-.567986474952908,-.0780244678919834,1.44695877315689,.663634024180011,7.5,7.75,5.5,7.25,9.5,10,10,10,.581151832460733,1.0983606557377,.0466321243523315,.593220338983051,1.94117647058824,1.45751633986928,1.77707006369427,2.11111111111111,-.134330681412499,.76578523082157,6.10935110437783,7,.777477814290023,350.050357723383,1.20077986709959,1.97825768138961,3.87052829988263,.624691726689115
1,22,2,3,10,6,9,10,11,10,9,10,7,2,10,10,6,11,7,7,7,7,11,10,11,10,5,7,10,5,11,7,11,11,7,9,2,0,3,0,2,0,0,3,0,3,2,1,3,2,0,0,2,1,2,0,1,3,0,3,1,1,3,0,2,2,0,1,0,1,1,0,0,1,0,3,0,1,2,2,1,2,0,2,0,1,2,0,2,2,0,2,0,2,2,0,1,2,1,3,0,0,1,1,0,0,4,0,0,0,0,1,0,2,1,0,0,0,0,1,1,0,4,0,0,0,0,0,1,0,2,0,0,0,1,3,2,2,11,0,-1.15151515151515,-1.14855072463768,-.760233918128655,-.313984168865435,-1.00546448087432,-1.03812316715543,1.55757575757576,-1.28125,-.227803244139694,.427363625352818,5.7932686384901,6,.484287090799738,331.939632318388,-.642693231700113,-.158406140900376,1.65355446433212,.145167163830293,.625,.375,.125,1.25,1.5,2.125,2.125,1.75,-3.02380952380952,-1.41549295774648,-1.39285714285714,-.525641025641026,-.36,-.776056338028169,-1.02173913043478,-2.07017543859649,-1.05360723925198,-.0678753551940053,4.6479633500244,5,1.05579130440011,266.316537642652,-1.3232214446392,-.267430140239093,5.41751456255521,.823030757426246,9.25,7,5,9.75,8.25,10.25,10.5,8.5,1.49738219895288,.688524590163934,-.212435233160622,2.00564971751412,1.12418300653595,1.62091503267974,2.09554140127389,1.23391812865497,-.209181862464822,.605511105132682,5.95037249037158,7,.640625280505893,340.941285458184,1.25670985532686,1.89733513583275,3.95442248287633,.415130909052227
1,53,2,1,9,8,9,9,8,9,8,8,8,10,9,10,3,8,8,7,9,8,9,9,7,7,8,8,8,3,8,8,9,10,9,7,2,0,1,0,0,2,1,0,2,1,2,3,1,3,0,1,3,0,1,2,0,3,0,2,3,2,1,2,0,2,0,1,3,2,0,1,1,1,2,1,3,1,2,1,0,2,0,1,2,2,1,2,2,1,0,1,3,1,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15151515151515,-1.14855072463768,-1.05263157894737,-1.10554089709763,-1.55191256830601,-1.62463343108504,-1.77575757575758,-1.28125,.15341566882695,-.29647454536213,2.66397696682449,2,.333816601578325,152.639138637087,-1.33647399091831,-1.00265738933998,7.33413766136715,.734953250218076,2.625,1.625,.375,1.125,.625,1.125,1.125,2,.150793650793651,.345070422535211,-1.03571428571429,-.685897435897436,-1.52666666666667,-2.18450704225352,-2.47101449275362,-1.63157894736842,.70050661107898,-.975683520045934,2.51881847228954,2,1.20111108705839,144.32192424387,-1.12993934966564,.0711717373927514,7.34161283810986,.786022295245962,9,8.25,7.25,6.75,7.5,8.75,8.5,8.5,1.36649214659686,1.37158469945355,.953367875647668,.310734463276836,.633986928104575,.640522875816994,.821656050955414,1.23391812865497,.476754878923179,.00117367073606634,1.56833454104925,1,.476756323586853,89.861600314775,.916532896063359,1.39328921965021,1.04363278468795,.871174594799697
2,29,2,1,6,8,9,6,8,7,9,7,6,7,8,7,5,8,9,7,7,8,10,5,9,10,5,6,7,6,7,8,6,6,7,10,3,3,1,5,1,1,2,3,3,2,3,1,3,2,3,0,0,2,2,2,2,1,1,1,3,3,1,3,3,1,1,3,2,2,1,1,2,3,1,5,2,5,5,5,1,3,3,0,2,0,3,1,1,3,1,0,2,5,2,2,0,3,3,5,2,0,0,2,1,0,1,1,4,1,2,1,2,1,4,1,1,1,1,0,0,0,2,2,2,0,0,0,4,0,0,1,9,2,3,3,7,1,7,5,2.25757575757576,-.423913043478261,-.175438596491228,-.313984168865435,.360655737704918,-1.33137829912023,.345454545454545,.28125,.740959152817775,.0748022675836079,1.470183907699,1,.744725348957644,84.2378174075503,.125027741597508,.869753090555152,3.71864959415588,.529931082627453,2.125,2.5,1.875,2.75,1.625,2.125,2.25,2.125,-.642857142857143,1.57746478873239,1.10714285714286,1.3974358974359,-.193333333333333,-.776056338028169,-.840579710144928,-1.41228070175439,-.193355648737228,-1.40340533817822,3.27841408344639,3,1.41666260984249,187.844830501464,.0271170396491487,1.44377964949163,9.4151224358899,.852642316142554,6.5,7.5,7.25,7,7.5,8.5,7.75,6.5,.0575916230366494,.961748633879781,.953367875647668,.451977401129943,.633986928104575,.477124183006536,.343949044585987,.0643274853801171,-.126885846282575,-.307183407841015,3.53321591040299,3,.332357735038113,202.444330374833,.493009146846407,.825366881884521,.849032837933041,.520411739591049
